Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,CPU_count,Goodput,Memory_total,Memory_used,NIC_speed,Packet_losses,Storage_count,network_throughput,num_workers
2020-11-07 07:09:22.289999962,0.0,1016474511.2992468,3.337110859276136,3.5829611359275315,12.0,1037877862.4000001,8589934592.0,474603520.0,100000000000.0,58.52943137124192,8.0,1023001990.3339778,8
2020-11-07 07:09:37.289999962,0.0,1028877516.8,3.2112666666665364,3.552666666661389,12.0,1019437329.0666667,8589934592.0,474476544.0,100000000000.0,3.0,8.0,1035437497.1333333,8
2020-11-07 07:09:52.289999962,0.0,1018285425.9617307,3.417761184078872,3.479031935474162,12.0,999754616.113744,8589934592.0,474476544.0,100000000000.0,2.066804453630242,8.0,1003715955.4636976,8
2020-11-07 07:10:07.289999962,0.0,1009074722.1333334,3.4220666666663115,3.5599999999937904,12.0,1022336484.0626688,8589934592.0,475209728.0,100000000000.0,2.1333333333333333,8.0,1035490874.0666667,8
2020-11-07 07:10:22.289999962,0.0,1032396800.0,3.360000000000582,3.5879999999965846,12.0,1006800520.5333333,8589934592.0,475209728.0,100000000000.0,2.7333333333333334,8.0,1040791354.8,8
2020-11-07 07:10:37.289999962,0.0,1030634154.6666665,3.237666666666337,3.5920000000003105,12.0,1048155750.4,8589934592.0,475566080.0,100000000000.0,0.3333333333333333,8.0,1042162004.8666667,8
2020-11-07 07:10:52.289999962,0.0,1042709280.7146192,3.4173055129657364,3.610292647158408,12.0,1036601036.8000001,8589934592.0,475566080.0,100000000000.0,0.33331111259249385,8.0,1055785617.0921938,8
2020-11-07 07:11:07.289999962,0.0,1080318088.5333333,3.5683999999998677,3.6300000000007753,12.0,1071167624.5333333,8589934592.0,475090944.0,100000000000.0,0.2,8.0,1087236261.2666667,8
2020-11-07 07:11:22.289999962,0.0,1034409995.3330222,3.467031135409539,3.617707847187174,12.0,1035266150.2566495,8589934592.0,475090944.0,100000000000.0,0.3333555570371358,8.0,1040767390.159344,8
2020-11-07 07:11:37.289999962,0.0,1028717458.3027797,3.427771481900848,3.5422971801882976,12.0,1048830225.0666667,8589934592.0,475357184.0,100000000000.0,2.866475568295447,8.0,1034777949.5366976,8
2020-11-07 07:11:52.289999962,0.0,1054681358.490566,3.5561704113609958,3.7390492699607996,12.0,995274274.1333333,8589934592.0,475357184.0,100000000000.0,0.0,8.0,1078869624.9749982,8
2020-11-07 07:12:07.289999962,0.0,1002644606.6262251,3.16238917405472,3.4356376241563713,12.0,998015093.1602993,8589934592.0,475492352.0,100000000000.0,4.999666688887408,8.0,987358431.5045664,8
2020-11-07 07:12:22.289999962,0.0,986266828.8,3.3004666666667615,3.549333333328832,12.0,999720489.7959185,8589934592.0,475492352.0,100000000000.0,3.2666666666666666,8.0,1020500760.2,8
2020-11-07 07:12:37.289999962,0.0,1011815219.2,3.4051333333336515,3.48933333333116,12.0,1052403302.4,8589934592.0,474918912.0,100000000000.0,0.4,8.0,1017856941.2,8
2020-11-07 07:12:52.289999962,0.0,1060852803.5202346,3.546236415760963,3.6657110474103014,12.0,1041361578.6666667,8589934592.0,474918912.0,100000000000.0,0.0,8.0,1067845531.8354557,8
2020-11-07 07:13:07.289999962,0.0,992236066.1333332,3.266333333333266,3.4886666666638724,12.0,1007752533.3333333,8589934592.0,475779072.0,100000000000.0,0.4,8.0,998211330.0,8
2020-11-07 07:13:22.289999962,0.0,1068616665.0223318,3.508632757816012,3.7042863809039037,12.0,1035936262.9207528,8589934592.0,475779072.0,100000000000.0,0.0,8.0,1075392971.8685422,8
